Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Slovakia,SVK,2010,662,17,6,5099
Slovakia,SVK,2011,819,397,5,3638
Slovakia,SVK,2012,941,424,6,4008
Slovakia,SVK,2013,911,588,6,4744
Slovakia,SVK,2014,1417,597,6,4319
Slovakia,SVK,2015,1662,506,6,4067
Slovakia,SVK,2016,1731,533,6016438,4261
Slovakia,SVK,2017,1696,506,6,4324
Slovakia,SVK,2018,1625,585,6,3.59
Slovakia,SVK,2019,1693,589,6,4356
Slovakia,SVK,2020,1673,663,4,4517
Slovakia,SVK,2021,20455492,672096,3989071,42292657
Slovenia,SVN,1990,0,0,0,2974
Slovenia,SVN,1991,0,0,0,3608
Slovenia,SVN,1992,0,0,0,3423
Slovenia,SVN,1993,0,0,0,3035
Slovenia,SVN,1994,0,0,0,3399
Slovenia,SVN,1995,0,0,0,3252
Slovenia,SVN,1996,0,0,0,3668
Slovenia,SVN,1997,0,0,0,3091
Slovenia,SVN,1998,0,0,0,3.45
Slovenia,SVN,1999,31,0,0,3739
Slovenia,SVN,2000,0.07,0,0,3834
Slovenia,SVN,2001,72,0,0,3796
Slovenia,SVN,2002,102,0,0,3313
Slovenia,SVN,2003,122,0,0,2957
Slovenia,SVN,2004,121,0,0,4095
Slovenia,SVN,2005,0.11,0,0,3461
Slovenia,SVN,2006,99,0,0,3591
Slovenia,SVN,2007,104,0,0,3266
Slovenia,SVN,2008,291,1,0,4018
Slovenia,SVN,2009,193,4,0,4715
Slovenia,SVN,2010,221,13,0,4518
Slovenia,SVN,2011,252,66,0,3562
Slovenia,SVN,2012,267,163,0,3899
Slovenia,SVN,2013,261,215,4,4629
Slovenia,SVN,2014,259,257,4,6092
Slovenia,SVN,2015,267,274,6,3808
Slovenia,SVN,2016,283,267,6016438,4503
Slovenia,SVN,2017,293889,283867,5716,3868345
Slovenia,SVN,2018,272717,254961,6021,470432
Slovenia,SVN,2019,256212,303039,615,4479396
Slovenia,SVN,2020,277377,368196,6251,493406
Slovenia,SVN,2021,29847902,302205,5535,4706957
South Africa,ZAF,1965,0,0,0,37
South Africa,ZAF,1966,0,0,0,36
South Africa,ZAF,1967,0,0,0,26
South Africa,ZAF,1968,0,0,0,24
South Africa,ZAF,1969,0,0,0,21
South Africa,ZAF,1970,0,0,0,25
South Africa,ZAF,1971,0,0,0,112
South Africa,ZAF,1972,0,0,0,834
South Africa,ZAF,1973,0,0,0,985
South Africa,ZAF,1974,0,0,0,1132
South Africa,ZAF,1975,0,0,0,2025-12-01 00:00:00
South Africa,ZAF,1976,0,0,0,1876
South Africa,ZAF,1977,0,0,0,1944
South Africa,ZAF,1978,0,0,0,1907
South Africa,ZAF,1979,0,0,0,1144
South Africa,ZAF,1980,0,0,0,992
South Africa,ZAF,1981,0,0,0,1653
South Africa,ZAF,1982,0,0,0,1016
South Africa,ZAF,1983,0,0,0,595
South Africa,ZAF,1984,0,0,0,0.56
South Africa,ZAF,1985,0,0,0,624
South Africa,ZAF,1986,0,0,0,1623
South Africa,ZAF,1987,0,0,0,1617
South Africa,ZAF,1988,0,0,0,3162
South Africa,ZAF,1989,0,0,0,2759
South Africa,ZAF,1990,0,0,0,2025-01-01 00:00:00
South Africa,ZAF,1991,0,0,0,1.98
South Africa,ZAF,1992,0,0,0,75200003
South Africa,ZAF,1993,0,0,0,14600004
South Africa,ZAF,1994,0,0,0,10739999
South Africa,ZAF,1995,0,0,0,529
South Africa,ZAF,1996,0.06,0,0,13189999
South Africa,ZAF,1997,146,0,0,2092
South Africa,ZAF,1998,231,0,0,1595
South Africa,ZAF,1999,197,0,0,7259999
South Africa,ZAF,2000,4775,93,0,11009998
South Africa,ZAF,2001,4231,108,0,1721
South Africa,ZAF,2002,4603,124,0,2084
South Africa,ZAF,2003,4084,139,6,82741207
South Africa,ZAF,2004,3819,155,12,949939
South Africa,ZAF,2005,4253,17,12,13319402
South Africa,ZAF,2006,4055,186,12,28976197
South Africa,ZAF,2007,4305,201,12,286562
South Africa,ZAF,2008,4561,217,21,12596198
South Africa,ZAF,2009,4491,233,0.03,14516199
South Africa,ZAF,2010,3963,276,34,11428998
South Africa,ZAF,2011,412,803,37,30638242
South Africa,ZAF,2012,4226,86,37,10185099
South Africa,ZAF,2013,4777,243,37,11039158
South Africa,ZAF,2014,364211,1074961,1066,17950599
South Africa,ZAF,2015,316528,2399424,3071,59061617
South Africa,ZAF,2016,331492,3340541,4209,10265151
South Africa,ZAF,2017,386364,5057583,586696,19617273
South Africa,ZAF,2018,431334,6203429,6416343,11697576
South Africa,ZAF,2019,431334,6771429,6680313,97396034
South Africa,ZAF,2020,43251574,8291375,69903393,6949495
South Africa,ZAF,2021,431334,78980756,8188991,14010102
South America,,1965,0,,,39581554
South America,,1966,0,,,44095222
South America,,1967,0,,,46652615
South America,,1968,0,,,49550686
South America,,1969,0,,,53435425
South America,,1970,57093334,,,6288049
South America,,1971,1041386,0,0,6982073
South America,,1972,11355976,0,0,7928879
South America,,1973,11527706,0,0,8951795
South America,,1974,1224155,0,0,10309859
South America,,1975,15001678,0,0,11239167
South America,,1976,15173004,0,0,125337105
South America,,1977,17688487,0,0,1393818
South America,,1978,19639169,0,0,15306062
South America,,1979,24230032,0,0,17354976
South America,,1980,2405526,0,0,19483237
South America,,1981,2447641,0,0,19683522
South America,,1982,29034476,0,0,21339456
South America,,1983,38014305,0,0,22953732
South America,,1984,36446674,0,0,2530052
South America,,1985,3913132,0,0,27390704
South America,,1986,4114923,0,0,29462888
South America,,1987,44566836,0,0,3146132
South America,,1988,4306745,0,0,3264447
South America,,1989,4344164,0,0,3349196
South America,,1990,5476084,0,0,34790448
South America,,1991,56775155,0,0,37247708
South America,,1992,7399189,0,0,38007532
South America,,1993,7461511,0,0,4095474
South America,,1994,795607,0,0,43520416
South America,,1995,8332388,0,0,45117224
South America,,1996,946631,0,12018,46752686
South America,,1997,10053499,0,19192,49485226
South America,,1998,9659916,17,38041,50604062
South America,,1999,10818792,26,37381,50471646
South America,,2000,10397832,1886714,375865,53339667
South America,,2001,11826205,272745,934895,5011439
South America,,2002,13354625,47139497,1436335,52570337
South America,,2003,15298442,64944997,1481825,54827344
South America,,2004,16129347,8046227,1926645,56595306
South America,,2005,17374043,965055,22332816,59945654
South America,,2006,18477768,141375,3788499,62676105
South America,,2007,23224754,16436199,79250646,64915607
South America,,2008,26765406,268987,1333387,652381
South America,,2009,30258827,212962,14632772,6705966
South America,,2010,4012085,11397613,26456776,6706312
South America,,2011,42041508,40161423,3232329,7122574
South America,,2012,47187233,1288055,6006006,6976344
South America,,2013,53801617,2791036,79287286,67541724
South America,,2014,59220776,77040964,15537109,6559056
South America,,2015,6288767,182433,27252172,6393747
South America,,2016,6483844,31555464,40821438,6544233
South America,,2017,6754168,5462773,51697186,67128326
South America,,2018,7101971,101510515,59995216,68074896
South America,,2019,7240747,155739,7259349,6691877
South America,,2020,7669768,21580185,7959487,6625346
South America,,2021,72658905,31772686,10182825,62821277
South Korea,KOR,1965,0,0,0,710427
South Korea,KOR,1966,0,0,0,985322
South Korea,KOR,1967,0,0,0,953171
South Korea,KOR,1968,0,0,0,929483
South Korea,KOR,1969,0,0,0,1428512
South Korea,KOR,1970,0,0,0,1220684
South Korea,KOR,1971,0,0,0,1319976
South Korea,KOR,1972,0,0,0,1368076
South Korea,KOR,1973,0,0,0,1284465
South Korea,KOR,1974,0,0,0,1905858
South Korea,KOR,1975,0,0,0,1682809
South Korea,KOR,1976,0,0,0,1788661
South Korea,KOR,1977,0,0,0,1392729
South Korea,KOR,1978,0,0,0,1807524
South Korea,KOR,1979,0,0,0,2296168
South Korea,KOR,1980,0,0,0,1920375
South Korea,KOR,1981,0,0,0,2597707
South Korea,KOR,1982,0,0,0,1715362
South Korea,KOR,1983,0,0,0,2294191
South Korea,KOR,1984,0,0,0,1998143
South Korea,KOR,1985,0,0,0,3184966
South Korea,KOR,1986,0,0,0,310988
South Korea,KOR,1987,0,0,0,3965371
South Korea,KOR,1988,0,0,0,1987232
South Korea,KOR,1989,0,0,0,2963969
South Korea,KOR,1990,0,1,0,4683946
South Korea,KOR,1991,0,1,0,3486046
South Korea,KOR,1992,0,2,0,3097448
South Korea,KOR,1993,0,2,1,4227549
South Korea,KOR,1994,0,2,1,2346092
South Korea,KOR,1995,0.25,2,0,2759923
South Korea,KOR,1996,403,3,0,2424357
South Korea,KOR,1997,78,3,1,2813992
South Korea,KOR,1998,58,4,2,4279418
South Korea,KOR,1999,87,4572,5839,415926
South Korea,KOR,2000,79,5284,16685,4009553
South Korea,KOR,2001,88,6184,1259,2329939
South Korea,KOR,2002,179,7044,14881,32327778
South Korea,KOR,2003,188,7752,24865,48855767
South Korea,KOR,2004,2928692,9872,47442,4311079
South Korea,KOR,2005,25981373,14399,129888,36732996
South Korea,KOR,2006,24129018,31022,238911,34675376
South Korea,KOR,2007,38390425,71279,375641,36316493
South Korea,KOR,2008,6530758,284315,436034,30701118
South Korea,KOR,2009,5390645,566191,685353,28131711
South Korea,KOR,2010,28877256,773382,81695,36819692
South Korea,KOR,2011,5806806,922697,862884,4597667
South Korea,KOR,2012,65782027,1126906,91276,39690382
South Korea,KOR,2013,7344154,1667325,1148179,42892675
South Korea,KOR,2014,10856149,2693985,1145557,27514188
South Korea,KOR,2015,11745787,4229723,1342439,21457193
South Korea,KOR,2016,11736701,5515817,16831422,28462753
South Korea,KOR,2017,14238496,7737852,21690142,28088205
South Korea,KOR,2018,14556831,10154964,2464879,3359418
South Korea,KOR,2019,13684058,1416304,2679158,2788679
South Korea,KOR,2020,8608856,19297853,3149798,38772297
South Korea,KOR,2021,15214928,2181574,3166891,3055118
South and Central America (BP),,1965,0,,,41302555
South and Central America (BP),,1966,0,,,46001225
South and Central America (BP),,1967,0,,,48660614
South and Central America (BP),,1968,0,,,5174669
South and Central America (BP),,1969,0,,,55852425
South and Central America (BP),,1970,57093334,,,6564019
South and Central America (BP),,1971,21533859,0,0,73067635
South and Central America (BP),,1972,21425977,0,0,8269269
South and Central America (BP),,1973,22767706,0,0,9300975
South and Central America (BP),,1974,23891551,0,0,10686309
South and Central America (BP),,1975,2873168,0,0,11591616
South and Central America (BP),,1976,33633003,0,0,12942441
South and Central America (BP),,1977,36838486,0,0,1431242
South and Central America (BP),,1978,40839167,0,0,15818752
South and Central America (BP),,1979,4383003,0,0,17978596
South and Central America (BP),,1980,4405631,0,0,20144287
South and Central America (BP),,1981,4883746,0,0,20444443
South and Central America (BP),,1982,5525553,0,0,22019386
South and Central America (BP),,1983,6358536,0,0,23710901
South and Central America (BP),,1984,61837726,0,0,2616087
South and Central America (BP),,1985,6076122,0,0,28350836
South and Central America (BP),,1986,62676725,0,0,3060074
South and Central America (BP),,1987,67021995,0,0,32653015
South and Central America (BP),,1988,6639707,0,0,339224
South and Central America (BP),,1989,69310308,0,0,34735876
South and Central America (BP),,1990,8331682,0,0,36080304
South and Central America (BP),,1991,8405421,0,0,38509637
South and Central America (BP),,1992,10720842,0,0,39217712
South and Central America (BP),,1993,10275521,0,1717172,42327594
South and Central America (BP),,1994,10812127,0,7777778,44775687
South and Central America (BP),,1995,11071227,0,7777778,46373962
South and Central America (BP),,1996,12450906,0,41973986,4822211
South and Central America (BP),,1997,13107331,0,102926,50880804
South and Central America (BP),,1998,12338713,17,11137238,5206617
South and Central America (BP),,1999,14474613,12701,14847192,5221518
South and Central America (BP),,2000,14565456,2137752,2521153,5503128
South and Central America (BP),,2001,1618441,3686489,32099152,516229
South and Central America (BP),,2002,1789747,6018989,45886725,54189276
South and Central America (BP),,2003,19829304,8332461,44309795,5655637
South and Central America (BP),,2004,20932888,10676187,543415,5842788
South and Central America (BP),,2005,22180126,17902069,53230166,6192262
South and Central America (BP),,2006,23593657,8199329,77378976,6472634
South and Central America (BP),,2007,28834093,10825127,11614605,6694346
South and Central America (BP),,2008,32623924,14856545,16704338,6745294
South and Central America (BP),,2009,3651271,2445529,20779278,6916426
South and Central America (BP),,2010,46770008,61446644,344859,6939942
South and Central America (BP),,2011,4880147,13130102,43245354,7353775
South and Central America (BP),,2012,54824295,3363587,76674623,7224512
South and Central America (BP),,2013,6214274,5303269,10202307,6997518
South and Central America (BP),,2014,6783141,11055206,18627209,6792193
South and Central America (BP),,2015,7173237,28484855,3147792,6632283
South and Central America (BP),,2016,7442276,4863545,45206425,6792236
South and Central America (BP),,2017,7686468,7610518,56158222,70121436
South and Central America (BP),,2018,8097644,12761959,6584216,7101324
South and Central America (BP),,2019,8372203,19094137,7880956,6924041
South and Central America (BP),,2020,8761103,25988012,854542,69124615
South and Central America (BP),,2021,8395458,37186905,10820039,6600726
Spain,ESP,1965,0,0,0,19687
Spain,ESP,1966,0,0,0,27258
Spain,ESP,1967,0,0,0,22657
Spain,ESP,1968,0,0,0,24388
Spain,ESP,1969,0,0,0,30603
Spain,ESP,1970,47,0,0,27772
Spain,ESP,1971,52,0,0,31816
Spain,ESP,1972,61,0,0,35469
Spain,ESP,1973,56,0,0,28912
Spain,ESP,1974,51,0,0,30568
Spain,ESP,1975,113,0,0,26065
Spain,ESP,1976,187,0,0,20932
Spain,ESP,1977,309,0,0,39628
Spain,ESP,1978,316,0,0,40251
Spain,ESP,1979,251,0,0,46397
Spain,ESP,1980,362,0,0,29.55
Spain,ESP,1981,424,0,0,21942
Spain,ESP,1982,487,0,0,26331
Spain,ESP,1983,0.56,0,0,27047
Spain,ESP,1984,0.55,0,0,31484
Spain,ESP,1985,611,0,0,31287
Spain,ESP,1986,538,0,0,26494
Spain,ESP,1987,563,0,0,27383
Spain,ESP,1988,673,0,0,35246
Spain,ESP,1989,578,6060606,13,19349
Spain,ESP,1990,542,6,14,25414
Spain,ESP,1991,542,7,15,27282
Spain,ESP,1992,575,8,103,18.92
Spain,ESP,1993,579,9,116,24377
Spain,ESP,1994,639,0.01,175,28.18
Spain,ESP,1995,1011,15,0.27,23112
Spain,ESP,1996,1083,12,364,39802
Spain,ESP,1997,1463,13,742,34778
Spain,ESP,1998,1531,15,1352,34005
Spain,ESP,1999,1724,17,2744,22863
Spain,ESP,2000,1493,18,4727,29.57
Spain,ESP,2001,1631,24,6759,41027
Spain,ESP,2002,2586,0.03,9342,22.92
Spain,ESP,2003,3184,41,12075,41054
Spain,ESP,2004,3.33,56,2025-07-15 00:00:00,31676
Spain,ESP,2005,2653,41,21176,17872
Spain,ESP,2006,2774,119,23297,25.89
Spain,ESP,2007,2898,508,27568,27233
Spain,ESP,2008,3255,2578,32946,23532
Spain,ESP,2009,34088092,60669346,378869,26352478
Spain,ESP,2010,3817644,7064429,4368136,42035698
Spain,ESP,2011,4515,8679536,42433,30596
Spain,ESP,2012,49770093,11965909,49472,20545
Spain,ESP,2013,5290421,13110889,55767128,367799
Spain,ESP,2014,5414057,13673027,52013,39169
Spain,ESP,2015,57641673,1385843,49325,28.14
Spain,ESP,2016,56646805,13641701,48914,3638557
Spain,ESP,2017,6078,14320671,49127,18322
Spain,ESP,2018,6175547,12744,50896,34334
Spain,ESP,2019,5637065,15108287,5308907,22486076
Spain,ESP,2020,6137239,20667141,56443676,30506727
Spain,ESP,2021,6615242,26806072,62353806,29566423
Sri Lanka,LKA,1965,0,0,0,365
Sri Lanka,LKA,1966,0,0,0,399
Sri Lanka,LKA,1967,0,0,0,0.41
Sri Lanka,LKA,1968,0,0,0,474
Sri Lanka,LKA,1969,0,0,0,549
Sri Lanka,LKA,1970,0,0,0,7403
Sri Lanka,LKA,1971,0,0,0,8255
Sri Lanka,LKA,1972,0,0,0,8471
Sri Lanka,LKA,1973,0,0,0,6957
Sri Lanka,LKA,1974,0,0,0,9976
Sri Lanka,LKA,1975,0,0,0,1.0766
Sri Lanka,LKA,1976,0,0,0,1.1095
Sri Lanka,LKA,1977,0,0,0,2139-01-01 00:00:00
Sri Lanka,LKA,1978,0,0,0,3663-01-01 00:00:00
Sri Lanka,LKA,1979,0,0,0,4618-01-01 00:00:00
Sri Lanka,LKA,1980,0,0,0,4801-01-01 00:00:00
Sri Lanka,LKA,1981,0,0,0,5716-01-01 00:00:00
Sri Lanka,LKA,1982,0,0,0,6076-01-01 00:00:00
Sri Lanka,LKA,1983,0,0,0,2172-01-01 00:00:00
Sri Lanka,LKA,1984,0,0,0,2.0922
Sri Lanka,LKA,1985,0,0,0,3956-02-01 00:00:00
Sri Lanka,LKA,1986,0,0,0,6451-02-01 00:00:00
Sri Lanka,LKA,1987,0,0,0,2177
Sri Lanka,LKA,1988,0,0,0,5967-02-01 00:00:00
Sri Lanka,LKA,1989,0,0,0,8012-02-01 00:00:00
Sri Lanka,LKA,1990,0,0,0,3.1448
Sri Lanka,LKA,1991,0,0,0,3.1166
Sri Lanka,LKA,1992,0,0,0,8999-02-01 00:00:00
Sri Lanka,LKA,1993,0,0,0,3796
Sri Lanka,LKA,1994,0,0,0,4.0891
Sri Lanka,LKA,1995,0,0,0,5141-04-01 00:00:00
Sri Lanka,LKA,1996,0,0,0,2519-03-01 00:00:00
Sri Lanka,LKA,1997,0,0,0,344727
Sri Lanka,LKA,1998,0,0,0,391495
Sri Lanka,LKA,1999,0,0,35,41774936
Sri Lanka,LKA,2000,0,432,34,32042077
Sri Lanka,LKA,2001,0,903096,35,31178436
Sri Lanka,LKA,2002,0,1501112,3605747,27004118
Sri Lanka,LKA,2003,0,2403992,3405747,33187416
Sri Lanka,LKA,2004,12,3539072,2705747,29692228
Sri Lanka,LKA,2005,228,4615336,2405747,34595318
Sri Lanka,LKA,2006,178,538678,2305747,4643377
Sri Lanka,LKA,2007,11,597646,2305747,3956473
Sri Lanka,LKA,2008,572,6375132,3241747,4139193
Sri Lanka,LKA,2009,2301,6787804,3501447,38911111
Sri Lanka,LKA,2010,3251,7195476,53161446,56445594
Sri Lanka,LKA,2011,31626,8714148,91620445,4583892
Sri Lanka,LKA,2012,22173,1000782,14680775,33021636
Sri Lanka,LKA,2013,26389,1438312,23458175,69292426
Sri Lanka,LKA,2014,41393,2808402,27245376,45626483
Sri Lanka,LKA,2015,5731,4872,34321,597989
Sri Lanka,LKA,2016,7196,8297,34487,423154
Sri Lanka,LKA,2017,67,22461,36681,403136
Sri Lanka,LKA,2018,871,32131,32631,641146
Sri Lanka,LKA,2019,1175,5004,3482,8119-04-01 00:00:00
Sri Lanka,LKA,2020,11782192,65202206,48655945,49956613
Sri Lanka,LKA,2021,12831242,7612115,68447256,7085865
Sweden,SWE,1965,0,0,0,46423
Sweden,SWE,1966,0,0,0,45489
Sweden,SWE,1967,0,0,0,49286
Sweden,SWE,1968,0,0,0,48739
Sweden,SWE,1969,0,0,0,41.83
Sweden,SWE,1970,0.13,0,0,41489
Sweden,SWE,1971,0.16,0,0,52012
Sweden,SWE,1972,226,0,0,53743
Sweden,SWE,1973,399,0,0,59872
Sweden,SWE,1974,357,0,0,57265
Sweden,SWE,1975,0.31,0,0,57648
Sweden,SWE,1976,354,0,0,54832
Sweden,SWE,1977,0.36,0,0,53495
Sweden,SWE,1978,276,0,0,57753
Sweden,SWE,1979,347,0,0,61.08
Sweden,SWE,1980,721,0,0,58868
Sweden,SWE,1981,921,0,0,59753
Sweden,SWE,1982,1002,0,0,55066
Sweden,SWE,1983,1447,0,3,63544
Sweden,SWE,1984,1848,0,5,67906
Sweden,SWE,1985,1802,0,6,70988
Sweden,SWE,1986,1.98,0,6,60933
Sweden,SWE,1987,1959,0,6,71854
Sweden,SWE,1988,2041,0,5,69883
Sweden,SWE,1989,2189,0,5,71.75
Sweden,SWE,1990,1943,0,6,72509
Sweden,SWE,1991,1.86,0,13,63249
Sweden,SWE,1992,2025-01-02 00:00:00,0,31,74364
Sweden,SWE,1993,2171,1,52,74647
Sweden,SWE,1994,2229,1,75,59097
Sweden,SWE,1995,2354,1,105,68096
Sweden,SWE,1996,2118,1,144,51.74
Sweden,SWE,1997,2773,1,203,69056
Sweden,SWE,1998,2.78,1,308,74743
Sweden,SWE,1999,2697,1,358,71691
Sweden,SWE,2000,4098,1,457,78584
Sweden,SWE,2001,3777,2,482,79061
Sweden,SWE,2002,4175,2,608,66358
Sweden,SWE,2003,4.51,2,679,53.54
Sweden,SWE,2004,7201,2,0.85,60588
Sweden,SWE,2005,7491,2,949,72692
Sweden,SWE,2006,8359,2,987,61638
Sweden,SWE,2007,9836,3,1.43,66163
Sweden,SWE,2008,10337,4,1996,68997
Sweden,SWE,2009,11.46,7,2485,65414
Sweden,SWE,2010,12192,9,3502,66398
Sweden,SWE,2011,11536,13,6078,67064
Sweden,SWE,2012,12194,19,7165,78939
Sweden,SWE,2013,11.45,35,9842,61361
Sweden,SWE,2014,10696,47,11234,63763
Sweden,SWE,2015,10765,97,16268,75312
Sweden,SWE,2016,11488078,143,15479,62018
Sweden,SWE,2017,12076,0.23,17609,64964
Sweden,SWE,2018,11913,391,16623,62.05
Sweden,SWE,2019,13036,663,19847,65207
Sweden,SWE,2020,11177,1035,27526,72141
Sweden,SWE,2021,13329401,1449,27306503,71458435
Switzerland,CHE,1965,0,0,0,24097282
Switzerland,CHE,1966,0,0,0,27518608
Switzerland,CHE,1967,0,0,0,29850212
Switzerland,CHE,1968,0,0,0,29515339
Switzerland,CHE,1969,0,0,0,2824513
Switzerland,CHE,1970,0,0,0,29172628
Switzerland,CHE,1971,0,0,0,29043726
Switzerland,CHE,1972,0,0,0,24234034
Switzerland,CHE,1973,0,0,0,26586607
Switzerland,CHE,1974,0,0,0,27850393
Switzerland,CHE,1975,0,0,0,3223579
Switzerland,CHE,1976,0,0,0,25849403
Switzerland,CHE,1977,0,0,0,3488988
Switzerland,CHE,1978,98,0,0,31560526
Switzerland,CHE,1979,287,0,0,2968438
Switzerland,CHE,1980,173,0,0,33447933
Switzerland,CHE,1981,436,0,0,3512508
Switzerland,CHE,1982,0.39,0,0,35971413
Switzerland,CHE,1983,396,0,0,3506285
Switzerland,CHE,1984,369,0,0,29893864
Switzerland,CHE,1985,365,0,0,3205207
Switzerland,CHE,1986,458,0,0,3290528
Switzerland,CHE,1987,511,0,0,34674698
Switzerland,CHE,1988,513,0,0,3579507
Switzerland,CHE,1989,529,0,0,2977493
Switzerland,CHE,1990,438,1,0,29797848
Switzerland,CHE,1991,436,2,0,32080162
Switzerland,CHE,1992,485,3,0,32703655
Switzerland,CHE,1993,491,4,0,35781193
Switzerland,CHE,1994,0.55,5,0,39072556
Switzerland,CHE,1995,574,6,0,35171566
Switzerland,CHE,1996,614,7,1,2874798
Switzerland,CHE,1997,658,7,2,34046455
Switzerland,CHE,1998,689,8,3,33475414
Switzerland,CHE,1999,749,0.01,3,40008263
Switzerland,CHE,2000,833,11,3,36837334
Switzerland,CHE,2001,876,13,4,4132288
Switzerland,CHE,2002,909,15,5,35171818
Switzerland,CHE,2003,0.93,18,5,3476713
Switzerland,CHE,2004,0.97,18,6,33751717
Switzerland,CHE,2005,1016,21,8,31229898
Switzerland,CHE,2006,1135,24,15,30961859
Switzerland,CHE,2007,1179,29,16,35253403
Switzerland,CHE,2008,1229,37,19,36039383
Switzerland,CHE,2009,1229,54,23,3572711
Switzerland,CHE,2010,1272,94,37,3606428
Switzerland,CHE,2011,1385,168,0.07,32393364
Switzerland,CHE,2012,1527,299,88,3860409
Switzerland,CHE,2013,1607,0.5,0.09,38464718
Switzerland,CHE,2014,1671,842,101,3804005
Switzerland,CHE,2015,1601,1119,0.11,3826185
Switzerland,CHE,2016,1725,1333,109,3462793
Switzerland,CHE,2017,1838,1683,133,34095364
Switzerland,CHE,2018,1811,1945,122,3460919
Switzerland,CHE,2019,1862,2178,146,3763397
Switzerland,CHE,2020,1968,2599,145,37463486
Switzerland,CHE,2021,19268767,30062954,14460382,36356102
Taiwan,TWN,1965,0,0,0,2586
Taiwan,TWN,1966,0,0,0,2661
Taiwan,TWN,1967,0,0,0,2634
Taiwan,TWN,1968,0,0,0,3864
Taiwan,TWN,1969,0,0,0,3052
Taiwan,TWN,1970,0,0,0,2865
Taiwan,TWN,1971,0,0,0,3091
Taiwan,TWN,1972,0,0,0,3636
Taiwan,TWN,1973,0,0,0,3399
Taiwan,TWN,1974,0,0,0,4705
Taiwan,TWN,1975,0,0,0,5261
Taiwan,TWN,1976,0,0,0,4282
Taiwan,TWN,1977,0,0,0,4023
Taiwan,TWN,1978,0,0,0,4966
Taiwan,TWN,1979,0,0,0,4567
Taiwan,TWN,1980,0,0,0,2926
Taiwan,TWN,1981,0,0,0,4791
Taiwan,TWN,1982,828249,0,0,47812243
Taiwan,TWN,1983,4545145,0,0,498775
Taiwan,TWN,1984,350599,0,0,4385302
Taiwan,TWN,1985,295588,0,0,60011296
Taiwan,TWN,1986,45321,0,0,61299214
Taiwan,TWN,1987,28272,0,0,5508951
Taiwan,TWN,1988,310436,0,0,4673866
Taiwan,TWN,1989,19544277,0,0,48634553
Taiwan,TWN,1990,21162774,0,0,638118
Taiwan,TWN,1991,24322364,0,0,38536472
Taiwan,TWN,1992,2616219,0,0,6555993
Taiwan,TWN,1993,2327173,0,0,4108831
Taiwan,TWN,1994,25695983,0,0,50615253
Taiwan,TWN,1995,3838267,0,0,4839462
Taiwan,TWN,1996,46987763,0,0,47430544
Taiwan,TWN,1997,5255885,0,0,52454824
Taiwan,TWN,1998,6072004,0,0,62018576
Taiwan,TWN,1999,7588659,0,0,5051025
Taiwan,TWN,2000,10473703,12,138286,45599804
Taiwan,TWN,2001,13202769,264,12228773,50902977
Taiwan,TWN,2002,15993352,348,158796,2778901
Taiwan,TWN,2003,17726351,461,2376162,30345163
Taiwan,TWN,2004,18489127,584,25252812,32098691
Taiwan,TWN,2005,18503994,96,9130043,40713735
Taiwan,TWN,2006,18496343,1457,27607474,4088351
Taiwan,TWN,2007,18839118,218,43953452,441755
Taiwan,TWN,2008,18168589,4473143,5882652,4305105
Taiwan,TWN,2009,17474228,9112535,78663546,37482882
Taiwan,TWN,2010,18338163,21727003,10263377,41941013
Taiwan,TWN,2011,18345631,61622538,14926766,39997265
Taiwan,TWN,2012,18303318,15986983,14134685,5669558
Taiwan,TWN,2013,18484012,32109624,16400076,54228897
Taiwan,TWN,2014,1912524,5287621,15004843,4317862
Taiwan,TWN,2015,19383065,85026795,15252357,4470146
Taiwan,TWN,2016,19036957,11090046,14571018,6562041
Taiwan,TWN,2017,18582038,16674529,17224586,5446815
Taiwan,TWN,2018,19685836,271208,17071841,4481584
Taiwan,TWN,2019,19841806,40159483,18922317,5544796
Taiwan,TWN,2020,19713054,60746737,23088717,30191524
Taiwan,TWN,2021,1980124,7920296,22420712,34688082
Thailand,THA,1965,0,0,0,841
Thailand,THA,1966,0,0,0,1064
Thailand,THA,1967,0,0,0,1368
Thailand,THA,1968,0,0,0,1405
Thailand,THA,1969,0,0,0,1046
Thailand,THA,1970,0,0,0,1787
Thailand,THA,1971,0,0,0,2048
Thailand,THA,1972,0,0,0,1728
Thailand,THA,1973,0,0,0,1.88
Thailand,THA,1974,0,0,0,2458
Thailand,THA,1975,0,0,0,3399
Thailand,THA,1976,0,0,0,3637
Thailand,THA,1977,0,0,0,3265
Thailand,THA,1978,0,0,0,2025-11-02 00:00:00
Thailand,THA,1979,0,0,0,3263
Thailand,THA,1980,0,0,0,1273
Thailand,THA,1981,0,0,0,2974
Thailand,THA,1982,0,0,0,3836
Thailand,THA,1983,0,0,0,3.66
Thailand,THA,1984,0,0,0,4081
Thailand,THA,1985,0,0,0,3691
Thailand,THA,1986,0,0,0,5317-05-01 00:00:00
Thailand,THA,1987,492,0,0,405623
Thailand,THA,1988,3019,0,0,371817
Thailand,THA,1989,2157,0,0,551221
Thailand,THA,1990,25009,0,0,490011
Thailand,THA,1991,29667,0,0,450535
Thailand,THA,1992,20861,0,0,415894
Thailand,THA,1993,29429,0,0,3612501
